4078 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910394339189106580292932 29867336127-9-9-9
4079 30 0 1 682929 68-911 6 230-9 1 6 1 6 6 6 6 6 6 6 6 6 6 6 1 1 4-9  839416920809769366250292932 3 411916131 5 7 7
4080 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911280539846244160292932 2 515821195-9-9-9
4081140 0 1 682929 681211 1 1 0 1 1 1 6 6 6 6 6 6 6 6 6 6 6 6 1 6 3-9  333211280539846244160292932 29816021251 6 418
4082 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910394339189106580292932 49864321192 6 7 7
4083 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -917562244427237170292931 4 364321247-9-9-9
4084 10 0 1 682929 684141 4 230-9 2 1 6 6 6 6 6 6 6 6 6 6 6 6 6 6 8-9 1295523416325902982900292931 49865321191 6 216
4085 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -912706377605902530292931 29812811151 615 9
4086 10 0 1 682929 681111 6 2 0-9 1 1 6 6 6 6 6 6 6 6 6 6 6 6 1 6 8-9 1131712706377605902530292931 29816821295-9-9-9
4087 10 0 1 682929 68-911 4 110-9 2 6 1 6 6 6 6 6 6 6 6 6 6 6 1 1 7-9  559817562244427237170292931 4 864721181 6 216
4088 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -912706377605902530292931 29815321193-9-9-9
4089 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911708162951491450292931 2 164621143-9-9-9
4090 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911708162951491450292931 4 563721181 7 217
4091 10 0 1 682929 684141 4 230-9 2 6 6 6 6 6 6 1 6 6 6 6 6 6 6 1-912 13762 5854081475745720292931 1 265746141 6 4 9
4092 10 0 1 682929 68-941 6 330-9 2 6 1 6 6 6 6 6 6 6 6 6 6 6 1 1 2-9 1210921121139577283350292933 4 566021141 6 615
4093 01 0 1 682929 68-946 4 2 0-9 2 6 6 6 6 6 1 6 6 6 1 6 6 6 6 6-9 7 5020417191414403427910292933 3 211916174-9-9-9
4094 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -922921885871237210292933 49815121133-9-9-9
4095 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911460942935618600292933 39813621141 110 1
4096 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5280284894320830292933 19866136137-9-9-9
4097 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5280284894320830292933 3 263016174-9-9-9
4098 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911460942935618600292933 3 414121151 6 915
4099 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910560569788641670292933 3 764021143-9-9-9
4100 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -915840854682962510292933 5 363821147-9-9-9
4101 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -917191414403427910292933 4 215421142 71014
4102 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5854081475745720292931 1 263316181 6 8 7
4103 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -912706377605902530292931 39813521151 61119
4104 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -917562244427237170292931 3 265646282 91520
4105 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911708162951491450292931 2 262416141 6 7 7
4106 10 0 1 682929 681818 6 230-9 2 1 6 6 6 6 6 6 6 6 6 6 6 6 1 111-9 1522612706377605902530292931 39814011191 6 313
4107 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -923416325902982900292931 49861716134-9-9-9
4108 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911708162951491450292931 3 362721143-9-9-9
4109 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5280284894320830292933 19865146138-9-9-9
4110 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910560569788641670292933 49864621181 6 216
4111 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910560569788641670292933 2 262716251 715 9
4112 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5280284894320830292933 1 266536145-9-9-9
4113 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910560569788641670292933 2 165146143-9-9-9
4114 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -928652357339046510292933 5 312116152 915 9
4115 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5280284894320830292933 1 167336125-9-9-9
4116 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910560569788641670292933 2 368736135-9-9-9
4117 01 0 1 682929 68-928 6 230-9 2 6 6 6 6 6 6 6 1 6 6 6 6 6 1 1-9 6 4455726401424471604190292933 59761916154-9-9-9
4118 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -931681709365925030292933 79765416233-9-9-9
4119 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911460942935618600292933 2 415641141 6 7 9
4120 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -917191414403427910292933 4 315021141 614 8
4121 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910560569788641670292933 4 564421161 4 113
4122 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -915840854682962510292933 3 363116152 7 7 7
4123 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5280284894320830292933 19866936355-9-9-9
4124 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5730471467809300292933 1 114416136-9-9-9
4125 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -921121139577283350292933 5 263016143-9-9-9
4126 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910560569788641670292933 2 164846143-9-9-9
4127 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910560569788641670292933 29867321145-9-9-9
4128 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910560569788641670292933 2 265521137-9-9-9
4129 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5730471467809300292933 1 218026125-9-9-9
4130 10 0 1 682929 684141 6 3 0-9 1 6 1 6 6 6 6 6 6 6 6 6 6 6 1 611-9 1519117191414403427910292933 39817021145-9-9-9
4131 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911460942935618600292933 2 217921145-9-9-9
4132 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5280284894320830292933 19866836295-9-9-9
4133 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5280284894320830292933 3 262616242 71512
4134 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910560569788641670292933 2 265821171 7 817
4135 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911460942935618600292933 2 416621185-9-9-9
4136 11 0 1 682929 68-949 612 0-9 2 6 6 6 6 6 6 6 1 6 6 6 6 6 6 1-9 1 58838 5280284894320830292933 1 266246152 4 411
4137 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -917191414403427910292933 4 311716144-9-9-9
4138 01 0 1 682929 68-952 1 2 0 3 1 6 6 6 6 6 6 6 6 6 1 6 6 6 6 6-9 6 2062710560569788641670292933 2 463211181 9 3 6
4139 01 0 1 682929 68-948 611 0-9 2 6 1 6 6 6 6 6 6 6 6 6 6 6 1 111-9 7573510560569788641670292933 29866221127-9-9-9
4140 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -915840854682962510292933 3 265746141 61514
4141 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -915840854682962510292933 39864221147-9-9-9
4142 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -917191414403427910292933 3 212116123-9-9-9
4143 10 0 1 682929 68121110 130-9 1 1 6 6 6 6 6 6 6 6 6 6 6 6 1 611-9  8718 5730471467809300292933 19814526251 716 6
4144 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -915840854682962510292933 39762316143-9-9-9
4145 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911460942935618600292933 2 414521171 411 6
4146 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -915840854682962510292933 39862116141 7 7 7
4147 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5280284894320830292933 1 264716191 6 913
4148 10 0 1 682929 681111 6 230-9 1 1 6 6 6 6 6 6 6 6 6 6 6 6 1 6 7-9 1478612706377605902530292931 4 214621143-9-9-9
4149 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -917562244427237170292931 3 564016191 6 614
4150 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -919059566408853800292931 3 215721161 412 3
4151 01 0 1 682929 68-935 6 2 0-9 2 6 6 6 6 6 6 6 6 6 1 6 6 6 1 1-912    -1 5854081475745720292931 1 267116155-9-9-9
4152 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5854081475745720292931 1 367836145-9-9-9
4153 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911708162951491450292931 2 564321191 6 313
4154 10 0 1 682929 684141 6 230-9 2 1 6 6 6 6 6 6 6 6 6 6 6 6 1 1 8-9 1529419059566408853800292931 3 515821141 6 216
4155 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911708162951491450292931 4 763921183-9-9-9
4156 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -912706377605902530292931 4 514521191 6 617
4157 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5730471467809300292963 1 314416141 6 415
4158 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -922921885871237210292963 4 314921133-9-9-9
4159 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5280284894320830292963 2 264516141 6 7 9
4160 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911460942935618600292963 2 212616163-9-9-9
4161 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911460942935618600292963 3 213821133-9-9-9
4162 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910560569788641670292963 2 164126227-9-9-9
4163 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -915840854682962510292963 4 268036127-9-9-9
4164 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911460942935618600292963 29817421165-9-9-9
4165 00 1 1 682929 81-981 3 115-9 1 6 1 6 6 6 6 6 6 6 6 6 6 6 1 6 8-9  748211460942935618600292963 29816821135-9-9-9
4166 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910560569788641670292963 4 264021141 6 7 9
4167 01 0 1 682929 68-92810 710-9 1 6 6 6 6 6 1 6 6 6 6 6 6 6 6 6-9 3 4232721121139577283350292913 49766221293-9-9-9
4168 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -921121139577283350292913 4 465421191 6 6 3
4169 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5280284894320830292913 1 268416135-9-9-9
4170 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910560569788641670292913 29867236141 1 719
4171 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910560569788641670292913 29764316241 71520
4172 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910560569788641670292913 2 364421154-9-9-9
4173 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911460942935618600292913 4 514521171 615 8
4174 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5280284894320830292913 1 168016175-9-9-9
4175 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910560569788641670292913 2 468436127-9-9-9
4176 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910394339189106580292912 3 564946191 4 313
4177 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5197169594553290292912 1 263616151 6 419
4178 10 0 1 682929 68-918 6 2 0-9 2 1 6 6 6 6 6 6 6 6 6 6 6 6 1 111-9 1211022561079692488330292912 4 812216153-9-9-9
4179 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911280539846244160292912 2 314421192 7 117
4180 00 1 1 682929101-9-9 4 530-9 2 6 6 6 6 6 6 6 6 6 1 6 6 6 6 1-912185237 5640269923122080292912 1 414046295-9-9-9
4181 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5197169594553290292912 19862816171 61213
4182 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910394339189106580292912 2 267236137-9-9-9
4183 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911280539846244160292912 2 217821145-9-9-9
4184 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910560569788641670292913 39766121343-9-9-9
4185 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5280284894320830292913 19862416141 7 816
4186 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911460942935618600292913 4 414521141 615 7
4187 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5730471467809300292913 19717536115-9-9-9
4188 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910560569788641670292913 2 268836125-9-9-9
4189 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5730471467809300292913 19816646145-9-9-9
4190 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -921121139577283350292913 49762216198-9-9-9
4191 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910560569788641670292913 29864921131 61516
4192 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -921121139577283350292913 59767221122 71520
4193 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -926401424471604190292913 59864921121 1 7 9
4194 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5280284894320830292913 19869736137-9-9-9
4195 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -928652357339046510292913 6 314821131 611 6
4196 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911460942935618600292913 4 314421151 6 9 8
4197 10 1 1 682929 684141 6 2 0-9 2 1 6 6 6 6 6 6 6 6 6 6 6 6 6 111-9 16172 5730471467809300292913 1 414046191 6 313
4198 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911460942935618600292913 2 218221135-9-9-9
4199 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -926401424471604190292913 59765421142 7 816
4200 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5280284894320830292913 2 564646191 6 315
4201 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -928652357339046510292913 6 612511122 71514
4202 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5730471467809300292913 19712516183-9-9-9
4203 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910560569788641670292913 29764516181 7 616
4204 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5280284894320830292913 2 165146153-9-9-9
4205 00 1 1 682929  3-9-9 6 2 0-9 2 6 6 6 6 6 6 6 6 6 1 6 6 6 1 1-9 1198091 5280284894320830292913 1 466736145-9-9-9
4206 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911460942935618600292913 4 313921141 6 7 7
4207 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -917191414403427910292913 3 414841171 412 7
4208 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911460942935618600292913 3 313411161 6 7 9
4209 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910560569788641670292913 2 365521147-9-9-9
4210 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -915840854682962510292913 3 863016191 6 216
4211 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -915840854682962510292913 3 268321147-9-9-9
4212 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -922921885871237210292913 4 114821233-9-9-9
4213 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -917191414403427910292913 6 815921191 6 515
4214 10 0 1 682929 -1-1-1 6 3 0-9 2 1 6 6 6 6 6 6 6 6 6 6 6 6 1 1 8-9    -126401424471604190292913 5 864821251 4 4 7
4215 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -921121139577283350292913 4 666021177-9-9-9
4216 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -917191414403427910292913 4 814921191 6 111
4217 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -917191414403427910292913 4 816321191 1 313
4218 10 0 1 682929 68-918 6 130-9 1 6 1 6 6 6 6 6 6 6 6 6 6 6 1 6 8-9 11725 5280284894320830292913 3 664016191 6 411
4219 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -917191414403427910292913 5 814621141 6 4 9
4220 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911460942935618600292913 49814521183-9-9-9
4221 00 1 1 682929154-9-9 4 330-9 2 6 1 6 6 6 6 6 6 6 1 6 6 6 1 1-9-9 5685811460942935618600292913 2 717421155-9-9-9
4222 10 0 1 682929 681111 1 145 3 1 1 6 6 6 6 6 6 6 6 6 6 6 6 6 611-9 1719910560569788641670292913 4 864211191 6 111
4223 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911460942935618600292913 4 114321131 4 7 7
4224 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -917191414403427910292913 4 315321133-9-9-9
4225 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910560569788641670292913 2 166221135-9-9-9
4226 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5280284894320830292913 1 367216196-9-9-9
4227 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911460942935618600292913 2 118821125-9-9-9
4228 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -926401424471604190292913 5 567021137-9-9-9
4229 10 0 1 682929 681818 1 3 0 3 1 6 6 6 6 6 6 1 6 6 6 6 6 6 6 6-9 4  878910560569788641670292913 4 564021391 6 313
4230 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -910560569788641670292913 2 566821147-9-9-9
4231 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5280284894320830292913 1 267036125-9-9-9
4232 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911460942935618600292913 2 217521135-9-9-9
4233 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -911460942935618600292913 2 516221391 6 216
4234 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -926401424471604190292913 59765716146-9-9-9
4235 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5730471467809300292913 1 217946115-9-9-9
4236 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -922921885871237210292913 4 311616144-9-9-9
4237 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -9 5280284894320830292913 1 264416146-9-9-9
4238 00 0-9 -9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9    -922921885871237210292913 4 512016154-9-9-9
