edge_id,flow_veh_h
1026,224.87901678947367
1027,33.68421052631579
1029,1.2386076315789474
1030,63.1578947368421
1031,21.05263157894737
1035,1.4014311157894737
1038,42.10526315789474
1039,21.05263157894737
1041,47.36842105263158
1042,78.94736842105263
1044,47.36842105263158
1045,57.89473684210526
1047,36.8421052631579
1048,57.89473684210526
1049,6.315789473684211
1050,78.94736842105263
1051,47.36842105263158
1053,47.36842105263158
1054,42.10526315789474
1056,52.63157894736842
1057,41.26440431578948
1059,29.853628715789473
1060,437.89473684210526
1061,149.54535043157895
1062,50.526315789473685
1063,170.52631578947367
1064,16.52751814736842
1097,12.974832315789474
1098,6.244706642105263
1099,31.57894736842105
1100,111.56276663157895
1101,33.68421052631579
1102,25.263157894736842
1103,25.263157894736842
1105,25.263157894736842
1106,14.461491631578948
1107,4.408178073684211
1108,8.67689497894737
1109,12.974832315789474
1112,101.05263157894737
1113,5.106072042105263
1114,210.52631578947367
1115,582.1052631578947
1116,227.3684210526316
1117,488.42105263157896
1118,648.421052631579
1119,680.6474506105262
1120,1063.035891136842
1121,176.10945224210525
1122,789.4736842105264
1123,299.26990789473683
1124,505.2631578947368
1125,241.61240125263157
1126,181.46295812631578
1128,15.454443221052632
1129,63.1578947368421
1131,21.162636210526315
1133,5.019794357894737
1134,12.631578947368421
1135,9.237502263157895
1136,43.19097771578948
1137,63.1578947368421
1138,231.57894736842104
1140,84.21052631578948
1141,42.10526315789474
1142,189.47368421052633
1143,67.36842105263158
1144,84.21052631578948
1145,147.3684210526316
1146,105.26315789473684
1148,115.78947368421052
1149,40.73293842105264
1150,105.26315789473684
1152,168.42105263157896
1153,8.421052631578947
1155,126.3157894736842
1156,12.024703157894738
1161,18.037054747368423
1162,19.734368589473686
1163,12.847678736842104
1164,7.866877357894737
1166,5.139071494736842
1167,10.127876378947368
1169,15.191814568421051
1170,8.905268294736842
1172,17.810536589473685
1173,0.6335360210526315
1174,6.315789473684211
1175,1.4782507157894738
1176,6.357401957894736
1178,3.178700978947368
1179,2.118907094736842
1182,3.178360642105263
1183,3.191167242105263
1185,3.191167242105263
1186,14.25427117894737
1188,14.25427117894737
1190,2021.0526315789473
1191,2560.0
1192,2357.8947368421054
1193,2896.842105263158
1194,2649.2076274947367
1195,2676.287756968421
1196,2684.866005368421
1197,1712.6943697473685
1198,37.89473684210526
1199,1654.0828945263156
1200,2438.034745136842
1202,2346.7911184842105
1203,758.9062836947369
1204,18.94736842105263
1205,1364.2105263157894
1206,836.277109905263
1207,1627.778063368421
1208,1865.942606463158
1209,1296.6617367368422
1210,1296.842105263158
1211,50.526315789473685
1212,50.526315789473685
1213,1330.5263157894738
1214,25.263157894736842
1215,117.89473684210526
1216,1381.0526315789473
1217,235.78947368421052
1218,1222.3357473894737
1219,25.263157894736842
1220,1261.7637952
1222,1193.9568757052632
1223,59.22822472631579
1224,84.21052631578948
1225,1330.5263157894738
1226,16.842105263157894
1227,151.57894736842104
1228,134.73684210526315
1229,424.87909252631584
1230,36.20714109473685
1231,424.4749775473684
1232,989.3617703263158
1233,2831.3753417473686
1234,590.5006799473683
1235,2047.1221245894735
1236,36.8421052631579
1237,395.7894736842105
1238,522.1052631578947
1239,757.8947368421053
1240,1195.7894736842106
1241,235.78947368421052
1242,656.8421052631579
1243,16.842105263157894
1244,791.578947368421
1245,57.89473684210526
1246,50.526315789473685
1247,842.1052631578947
1248,16.842105263157894
1249,424.47789769473684
1250,235.78947368421052
1251,139.66864456842106
1252,39.05429557894737
1253,126.58308489473684
1254,54.71887848421052
1255,50.67750176842105
1256,15.793415915789474
1257,107.11608470526316
1258,29.770466726315785
1259,102.19563852631578
1260,23.23988905263158
1261,32.853984631578946
1262,88.09264231578946
1263,150.34472656842107
1264,33.42746002105263
1265,202.10526315789474
1267,218.94736842105263
1269,3.686037410526316
1270,2.9427191578947367
1272,3.678398947368421
1273,3.0764014736842107
1275,0.810947052631579
1276,3.0764014736842107
1279,6.834416431578948
1282,0.5944468842105263
1284,1.9090511894736841
1286,5.2631578947368425
1294,8.12230805263158
1295,5.196295663157895
1297,1.2990739263157896
1298,7.394391505263157
1299,1.662517347368421
1300,12.323985842105264
1301,3.7720839789473684
1303,8.801529284210526
1304,9.283250021052632
1306,2.320812505263158
1307,9.453314210526315
1309,18.90662842105263
1310,7.534845284210526
1311,5.49451647368421
1312,22.604535852631578
1313,19.258150757894736
1315,23.324988105263156
1316,1.2286791368421053
1318,14.564149894736842
1319,11.121460736842105
1321,7.785022515789474
